,review_id,sentiment,label_id,input_ids,review_body,date
544,8720,0,1,"[0, 100, 1064, 11, 657, 19, 42, 3588, 804, 1437, 53, 24, 95, 630, 75, 356, 25, 2579, 11, 621, 4, 78, 9, 70, 1437, 24, 18, 1307, 4, 939, 2333, 185, 10, 204, 12, 401, 11, 14442, 4, 939, 2740, 10, 1836, 204, 11, 42, 1437, 8, 24, 21, 101, 10, 14072, 15, 162, 4, 939, 74, 33, 956, 23, 513, 80, 10070, 2735, 4, 959, 1437, 71, 1782, 24, 11, 621, 1437, 939, 399, 75, 657, 24, 615, 7, 645, 10, 2735, 1836, 7, 120, 10, 357, 2564, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",I fell in love with this dress online  but it just doesn't look as nice in person. first of all  it's huge. i usually take a 4-6 in dresses. i ordered a size 4 in this  and it was like a sack on me. i would have needed at least two sizes smaller. however  after seeing it in person  i didn't love it enough to order a smaller size to get a better fit.,2021-04-23T00:33:35Z
545,563,-1,0,"[0, 6766, 75, 907, 42, 3588, 3867, 47, 32, 6329, 10, 4761, 50, 2514, 4, 645, 24, 65, 50, 80, 10070, 2735, 87, 110, 2340, 1836, 4, 939, 2740, 41, 3023, 29, 8, 24, 18, 55, 101, 10, 4761, 50, 739, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",Don't buy this dress unless you are normally a medium or larger. order it one or two sizes smaller than your normal size. i ordered an xs and it's more like a medium or large.,2021-04-23T00:33:35Z
546,10547,0,1,"[0, 347, 4467, 1521, 4, 1237, 380, 11, 5397, 1902, 1437, 5712, 160, 4793, 17902, 11689, 31622, 4, 10199, 16, 182, 7174, 4, 26654, 356, 15, 765, 4716, 1459, 5120, 4, 195, 108, 134, 113, 23703, 29882, 2631, 12, 3367, 740, 73, 417, 4, 3584, 10, 4761, 4, 2220, 75, 15158, 24, 648, 1437, 53, 5, 10199, 630, 75, 356, 101, 24, 40, 946, 62, 157, 4, 939, 33, 1682, 24, 7, 3568, 25, 10, 3581, 6399, 19, 7174, 12339, 3581, 22861, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","Cute design. runs big in neckline  falls off shoulder exposing bra straps. fabric is very thin. sloppy look on short petite frame. 5'1"" 142lbs 34-36 c/d. purchased a medium. haven't washed it yet  but the fabric doesn't look like it will hold up well. i have kept it to wear as a sleep shirt with thin gray sleep sweats.",2021-04-23T00:33:35Z
547,12651,0,1,"[0, 100, 202, 33, 4281, 6453, 59, 42, 9304, 4, 5, 10199, 16, 2579, 1437, 3793, 8, 7964, 157, 4, 5, 2564, 16, 205, 1437, 939, 2740, 389, 1437, 115, 33, 1613, 19, 1132, 1437, 45, 10, 380, 432, 4, 5, 65, 631, 14, 16, 160, 16, 5, 5933, 111, 939, 524, 195, 4, 406, 8, 209, 283, 235, 7, 1065, 127, 7451, 734, 8310, 10859, 593, 7, 141, 51, 2662, 15, 5, 1421, 4, 5, 696, 19, 42, 5933, 16, 14, 16, 5063, 259, 3486, 89, 1437, 350, 765, 13, 1675, 16259, 5933, 8, 350, 251, 13, 9774, 4, 939, 40, 1153, 33, 7, 23385, 106, 10, 828, 1437, 61, 16, 10, 10208, 77, 47, 582, 98, 38791, 2, 1, 1, 1, 1, 1, 1, 1, 1]",I still have mixed feelings about this pants. the fabric is nice  soft and flows well. the fit is good  i ordered 30  could have gone with 29  not a big deal. the one thing that is off is the length - i am 5.7 and these come right to above my ankle...nowhere close to how they sit on the model. the issue with this length is that is neither here nor there  too short for regular pant length and too long for crops. i will probably have to hem them a bit  which is a disappointment when you pay so muc,2021-04-23T00:33:35Z
548,15684,1,2,"[0, 713, 11962, 3089, 11556, 1237, 10, 410, 828, 650, 1437, 1605, 13, 739, 26803, 10717, 4, 939, 303, 5, 22288, 10199, 7, 28, 540, 20755, 8, 55, 43667, 4, 24, 18, 202, 10, 2721, 3089, 11556, 4, 528, 7, 39328, 743, 1437, 4318, 16, 164, 124, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",This cute blouse runs a little bit small  particularly for large busted ladies. i found the silk fabric to be less luxurious and more utilitarian. it's still a beautiful blouse. due to sizing issues  mine is going back.,2021-04-23T00:33:35Z
549,6578,1,2,"[0, 29287, 16170, 3588, 328, 770, 402, 430, 4, 190, 2162, 5, 3988, 27785, 182, 34203, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",Beautiful dress! wanted something different. even bought the hat ! very flattering.,2021-04-23T00:33:35Z
550,18129,1,2,"[0, 100, 657, 42, 16576, 4, 939, 6329, 3568, 10, 4761, 50, 739, 1437, 6122, 15, 847, 1437, 8, 939, 2162, 42, 11, 10, 4761, 4, 182, 4140, 219, 8, 36341, 328, 24, 18, 9321, 98, 24, 2653, 6143, 53, 45, 350, 2016, 4, 24, 18, 34203, 328, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",I love this skirt. i normally wear a medium or large  depending on cut  and i bought this in a medium. very stretchy and forgiving! it's lined so it feels substantial but not too heavy. it's flattering!,2021-04-23T00:33:35Z
551,5120,0,1,"[0, 2847, 5074, 14, 42, 1886, 6703, 222, 45, 2564, 162, 4, 939, 13165, 7, 5, 1551, 939, 1166, 8, 1381, 10, 650, 1437, 399, 75, 283, 593, 7, 12365, 4, 939, 1381, 10, 4761, 8, 24, 67, 222, 45, 2564, 4, 939, 206, 42, 6880, 16, 1887, 13, 951, 54, 34, 10, 650, 5120, 4, 939, 2045, 7, 28, 350, 6764, 13, 5, 6880, 8, 350, 380, 11, 5, 7050, 4, 939, 2333, 460, 2564, 88, 10, 1836, 4761, 4, 6025, 145, 26, 5, 1886, 6703, 16, 182, 1256, 8, 27360, 1437, 34, 41, 2679, 1521, 8, 16, 157, 156, 4, 98, 5074, 42, 6880, 399, 75, 173, 13, 162, 4832, 38203, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",So sad that this cardigan did not fit me. i listened to the review i read and tried a small  didn't come close to fitting. i tried a medium and it also did not fit. i think this item is designed for someone who has a small frame. i seem to be too tall for the item and too big in the chest. i usually always fit into a size medium.that being said the cardigan is very pretty and feminine  has an interesting design and is well made. so sad this item didn't work for me :-(,2021-04-23T00:33:35Z
552,4217,-1,0,"[0, 713, 299, 16, 269, 11962, 1437, 53, 5, 25816, 12213, 5, 6399, 12272, 110, 28762, 4, 939, 3608, 2498, 10, 6013, 12213, 7, 1744, 110, 3024, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",This top is really cute  but the threads underneath the shirt scratch your torso. i suggest wearing a tank underneath to protect your skin.,2021-04-23T00:33:35Z
553,9042,1,2,"[0, 100, 2162, 42, 9869, 1886, 6703, 11, 5, 8978, 3195, 4, 24, 16, 98, 2721, 8, 27360, 4, 939, 5328, 24, 6148, 196, 81, 10, 11875, 6013, 8, 300, 484, 33391, 235, 160, 5, 6325, 4, 24, 16, 10, 4045, 8, 2216, 185, 15, 5, 4187, 1886, 6703, 11, 10, 169, 129, 303, 23, 6215, 4, 939, 2333, 3568, 10, 650, 8, 24, 10698, 1528, 7, 1836, 4, 939, 222, 33, 7, 671, 5, 65, 939, 3584, 142, 24, 56, 10, 4683, 11, 5, 24150, 1437, 53, 27628, 21, 441, 7, 645, 277, 4, 15, 1392, 1437, 24, 18, 10, 117, 2900, 254, 328, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",I bought this lovely cardigan in the orange color. it is so beautiful and feminine. i wore it buttoned over a slim tank and got several compliments right off the bat. it is a sweet and unique take on the classic cardigan in a way only found at retailer. i usually wear a small and it fits true to size. i did have to return the one i purchased because it had a hole in the sleeve  but thankfully was able to order another. on sale  it's a no brainer!,2021-04-23T00:33:35Z
554,8138,-1,0,"[0, 1779, 939, 1381, 209, 15, 11, 5, 1400, 939, 21, 8689, 111, 51, 58, 3137, 24382, 25, 11025, 9304, 8, 1437, 5, 2564, 21, 26280, 4, 939, 802, 939, 56, 303, 5, 1969, 10844, 8, 939, 11743, 710, 4462, 15, 106, 13, 127, 4115, 4, 71, 2498, 95, 80, 498, 51, 32, 3298, 4740, 8, 5, 15145, 32, 4940, 3298, 4462, 66, 1437, 17929, 4740, 8, 21155, 4, 1437, 98, 6770, 111, 939, 236, 127, 68, 14515, 124, 328, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",When i tried these on in the store i was thrilled - they were comfy as yoga pants and  the fit was divine. i thought i had found the perfect jeans and i splurged on them for my birthday. after wearing just two times they are baggy and the knees are totally bagged out  saggy and faded.  so disappointing - i want my $180 back!,2021-04-23T00:33:35Z
555,1816,-1,0,"[0, 713, 3588, 40, 9574, 28, 1835, 734, 2527, 11962, 804, 8, 1326, 101, 10, 14072, 11, 621, 4, 1437, 1237, 182, 739, 1437, 3124, 6538, 32, 182, 614, 4, 1437, 45, 34203, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",This dress will unfortunately be returned...so cute online and looks like a sack in person.  runs very large  arm holes are very low.  not flattering.,2021-04-23T00:33:35Z
556,124,-1,0,"[0, 133, 1270, 161, 24, 70, 17220, 9226, 10199, 9, 42, 299, 16, 258, 5, 275, 8, 2373, 233, 9, 5, 1521, 4, 5, 8089, 32, 11577, 8, 5, 4069, 9, 3183, 36, 1193, 21337, 16, 10, 29716, 1437, 23204, 12, 3341, 13504, 10199, 43, 16, 2679, 4, 959, 1437, 14, 16, 147, 5, 1313, 1450, 253, 15, 42, 65, 4, 5, 299, 16, 98, 12272, 219, 1437, 1437, 13116, 1437, 8, 1437, 13542, 1437, 9800, 4, 939, 1395, 4744, 6923, 7, 3568, 24, 4, 24, 115, 1796, 31, 10, 14187, 1437, 8, 14, 429, 33, 15960, 5, 936, 9, 12272, 219, 1437, 24, 17414, 10199, 4, 1437, 5, 13116, 10199, 9, 5, 5276, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",The title says it all....this fabric of this top is both the best and worst part of the design. the colors are vibrant and the combination of materials (shoulder is a knit  sweater-like navy fabric) is interesting. however  that is where the positive comments end on this one. the top is so scratchy   stiff  and  frankly  uncomfortable. i cannot imagine wanting to wear it. it could benefit from a lining  and that might have solved the problem of scratchy  itchy fabric.  the stiff fabric of the bo,2021-04-23T00:33:35Z
557,1625,1,2,"[0, 134, 4, 939, 437, 195, 108, 245, 113, 6764, 1437, 17445, 23246, 1437, 8, 2843, 12, 2881, 12, 1749, 4, 939, 437, 6329, 10, 1836, 158, 1437, 53, 939, 362, 10, 316, 11, 42, 16576, 4, 1437, 132, 4, 24, 18, 3473, 8, 34, 12189, 14, 47, 64, 269, 342, 110, 1420, 11, 4, 1437, 155, 4, 6476, 23, 239, 13977, 4, 23385, 2323, 874, 5, 4117, 4, 1437, 204, 4, 939, 399, 75, 101, 5, 14893, 4, 51, 32, 182, 1062, 8, 4757, 66, 1341, 444, 4, 51, 32, 67, 21230, 27407, 4, 939, 74, 33, 6640, 106, 357, 114, 51, 58, 2342, 7933, 4, 1437, 195, 4, 939, 67, 399, 75, 101, 5, 27001, 3195, 4, 24, 18, 29747, 24203, 7, 162, 4, 2, 1]","1. i'm 5'5"" tall  145 lbs  and 38-32-40. i'm normally a size 10  but i took a 12 in this skirt.  2. it's comfortable and has pockets that you can really put your hands in.  3. sits at high waist. hem hits below the knee.  4. i didn't like the buttons. they are very round and stick out quite far. they are also mismatched. i would have liked them better if they were flatter.  5. i also didn't like the mustard color. it's unflattering to me.",2021-04-23T00:33:35Z
558,5189,-1,0,"[0, 100, 2740, 5, 299, 31, 10, 1400, 7, 33, 24, 12502, 4, 1437, 1437, 24, 16, 182, 1256, 53, 683, 15, 1437, 24, 2564, 5, 1593, 169, 4, 939, 300, 10, 650, 142, 939, 216, 14, 42, 6004, 11818, 7, 422, 3229, 420, 5, 11044, 4, 1437, 1437, 5, 4793, 21, 350, 14439, 13, 42, 5397, 516, 4, 21764, 197, 33, 57, 1169, 1181, 50, 30145, 5536, 3361, 4, 5, 15167, 13977, 190, 15, 10, 2735, 26803, 693, 101, 2185, 21, 847, 350, 239, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",I ordered the top from a store to have it shipped.   it is very pretty but once on  it fit the wrong way. i got a small because i know that this designer tends to run tight across the bust.   the shoulder was too rounded for this neck line. sleeves should have been either longer or sleeveless. the empire waist even on a smaller busted woman like myself was cut too high.,2021-04-23T00:33:35Z
559,7508,0,1,"[0, 100, 524, 195, 290, 113, 1437, 8325, 8, 939, 2333, 3568, 10, 204, 11, 13657, 101, 42, 31, 6215, 53, 5, 2564, 9, 42, 65, 21, 45, 205, 13, 162, 4, 600, 5, 23256, 8, 1254, 9, 5, 299, 32, 9869, 1437, 24, 21, 650, 149, 5, 10762, 8, 182, 739, 6128, 1493, 4, 1415, 350, 203, 101, 21592, 4, 939, 657, 5, 3989, 9, 42, 761, 9, 299, 53, 7, 28, 34203, 24, 888, 782, 7, 28, 15898, 149, 5, 11044, 8, 2853, 809, 8, 172, 24186, 11, 5, 235, 2127, 8, 42, 21, 1256, 2233, 219, 70, 198, 4, 350, 1099, 111, 98, 11962, 328, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","I am 5 8""  130 and i usually wear a 4 in tops like this from retailer but the fit of this one was not good for me. though the styling and details of the top are lovely  it was small through the shoulders and very large everywhere else. looked too much like maternity. i love the shape of this kind of top but to be flattering it actually needs to be fitted through the bust and upper body and then flare in the right places and this was pretty boxy all around. too bad - so cute!",2021-04-23T00:33:35Z
560,6171,1,2,"[0, 16587, 5, 11642, 5780, 15, 42, 3588, 4, 5, 2564, 16, 11956, 8, 182, 3473, 8, 64, 28, 5493, 19, 5, 3318, 11, 5, 124, 4, 5, 10199, 16, 10, 2579, 2408, 1437, 372, 13, 76, 12, 3431, 3568, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",Love the rifle print on this dress. the fit is relaxed and very comfortable and can be adjusted with the tie in the back. the fabric is a nice weight  great for year-round wear.,2021-04-23T00:33:35Z
561,17861,0,1,"[0, 100, 524, 28598, 114, 939, 40, 489, 42, 3588, 50, 45, 4, 939, 524, 195, 73, 306, 1437, 18918, 23246, 8, 2740, 258, 5, 650, 8, 4761, 4, 5, 4761, 21, 3137, 3435, 739, 15, 162, 1437, 19, 4007, 10762, 8, 10, 14072, 12, 3341, 2772, 4, 53, 5, 650, 2564, 182, 157, 8, 1299, 182, 41259, 1816, 15391, 4, 5, 6219, 1173, 12, 12354, 1173, 3195, 16, 269, 5835, 11, 621, 1437, 101, 10, 2272, 1173, 7621, 4, 8, 5, 4366, 21764, 24014, 42, 88, 10, 3588, 906, 356, 4, 53, 5, 1468, 16, 11708, 1437, 98, 47, 74, 240, 7, 3568, 10, 9215, 1437, 8, 5, 33827, 13977, 202, 34, 5568, 9, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",I am undecided if i will keep this dress or not. i am 5/4  155 lbs and ordered both the small and medium. the medium was comically large on me  with broad shoulders and a sack-like appearance. but the small fit very well and felt very french girl chic. the brownish-greenish color is really stunning in person  like a greenish copper. and the gathered sleeves elevate this into a dressier look. but the material is sheer  so you would need to wear a slip  and the elastic waist still has somewhat of,2021-04-23T00:33:35Z
562,15326,0,1,"[0, 4528, 32, 11962, 8, 1109, 2408, 959, 5, 2564, 16, 160, 4, 939, 2740, 127, 2340, 1836, 739, 36, 118, 437, 10, 316, 73, 1570, 24521, 5, 13977, 21, 739, 53, 2564, 15983, 4, 51, 58, 269, 3229, 420, 5, 5, 8774, 29, 4, 5, 6792, 5933, 16, 2051, 19, 127, 195, 108, 466, 6958, 4, 114, 939, 5844, 75, 300, 215, 10, 205, 1392, 9, 1153, 671, 106, 4, 51, 40, 28, 205, 18437, 9304, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",These are cute and light weight however the fit is off. i ordered my normal size large (i'm a 12/14.). the waist was large but fit ok. they were really tight across the theighs. the crop length is fine with my 5'9 height. if i hadn't got such a good sale of probably return them. they will be good lounge pants.,2021-04-23T00:33:35Z
563,6704,0,1,"[0, 100, 770, 42, 3588, 7, 173, 98, 7340, 53, 114, 47, 33, 143, 7050, 50, 143, 28097, 42, 351, 75, 173, 13, 47, 4, 939, 1381, 11, 4716, 5110, 8, 1675, 8, 24, 95, 399, 75, 173, 23, 70, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",I wanted this dress to work so badly but if you have any chest or any hips this won't work for you. i tried in petites and regular and it just didn't work at all,2021-04-23T00:33:35Z
564,19332,1,2,"[0, 100, 21, 45, 686, 114, 51, 74, 28, 34203, 19, 5, 13977, 9484, 1437, 53, 939, 657, 106, 4, 51, 619, 4613, 1437, 648, 51, 32, 98, 1109, 4, 1969, 13, 3279, 1650, 4, 5, 5780, 1239, 106, 31, 183, 7, 363, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",I was not sure if they would be flattering with the waistband  but i love them. they feel wonderful  yet they are so light. perfect for warm weather. the print takes them from day to night.,2021-04-23T00:33:35Z
565,8264,0,1,"[0, 100, 3584, 5, 12850, 3089, 11556, 8, 24, 21, 182, 739, 198, 5, 3124, 11616, 4, 24, 22382, 4462, 490, 25, 114, 24, 956, 10, 36513, 4, 939, 190, 15158, 24, 7, 192, 114, 24, 74, 17652, 7, 2564, 8, 24, 21, 357, 53, 45, 205, 615, 4, 939, 4157, 127, 11689, 2018, 149, 5, 3124, 11616, 4, 24, 18, 164, 124, 4, 11962, 3089, 11556, 4682, 13, 14, 4, 939, 657, 30145, 5536, 3361, 3089, 27195, 19, 326, 7363, 8476, 3204, 2258, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",I purchased the stripped blouse and it was very large around the armhole. it bulged open as if it needed a dart. i even washed it to see if it would shrink to fit and it was better but not good enough. i hate my bra showing through the armhole. it's going back. cute blouse except for that. i love sleeveless blouses with turtlenecks.,2021-04-23T00:33:35Z
566,11909,0,1,"[0, 26402, 19051, 42, 399, 75, 2564, 357, 4, 5, 12189, 4889, 66, 15, 5, 2380, 1437, 8, 24, 21, 3298, 4740, 149, 5, 1692, 4, 47, 115, 67, 192, 5, 12189, 149, 5, 15705, 10490, 9, 5, 3588, 4, 5, 3195, 16, 55, 101, 10, 5966, 241, 3698, 87, 5, 2170, 4, 24, 18, 269, 1256, 328, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",Disappointed this didn't fit better. the pockets stuck out on the sides  and it was baggy through the middle. you could also see the pockets through the outer layer of the dress. the color is more like a chartreuse than the picture. it's really pretty!,2021-04-23T00:33:35Z
567,15983,-1,0,"[0, 100, 2740, 45, 65, 53, 80, 10070, 9, 42, 3588, 7, 860, 15, 8, 21, 2818, 7, 3284, 3568, 7, 41, 515, 111, 65, 16273, 4716, 1459, 1437, 65, 16273, 4, 5, 2496, 1437, 3195, 8, 847, 32, 70, 1969, 4, 65, 45, 98, 3694, 27849, 1437, 959, 4, 5, 992, 14955, 15, 258, 14442, 58, 23624, 111, 51, 258, 2263, 11, 5, 276, 1514, 1437, 258, 148, 5, 78, 86, 95, 667, 106, 15, 4, 939, 64, 75, 120, 1169, 9, 106, 7, 190, 18464, 1899, 122, 111, 40, 1169, 240, 7, 185, 124, 50, 120, 4460, 4, 182, 5074, 59, 42, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",I ordered not one but two sizes of this dress to try on and was hoping to ultimately wear to an event - one 00 petite  one 00. the style  color and cut are all perfect. one not so minor downfall  however. the zippers on both dresses were faulty - they both broke in the same spot  both during the first time just trying them on. i can't get either of them to even budge now - will either need to take back or get fixed. very sad about this.,2021-04-23T00:33:35Z
568,1105,-1,0,"[0, 243, 16, 215, 10, 11962, 1521, 8, 182, 3793, 8, 3473, 1437, 53, 5, 2170, 13, 42, 1152, 16, 182, 34575, 9404, 328, 24, 1326, 101, 5, 23204, 16, 5342, 251, 11, 5, 7092, 1152, 1842, 1437, 53, 24, 16, 14299, 765, 4, 939, 524, 823, 411, 2767, 6764, 1437, 53, 802, 30, 42, 2170, 24, 74, 28, 8787, 1437, 45, 23, 70, 328, 24, 16, 10, 2721, 23204, 1437, 429, 173, 357, 13, 10, 10941, 26549, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",It is such a cute design and very soft and comfortable  but the picture for this product is very deceiving! it looks like the sweater is fairly long in the pictured product page  but it is considerably short. i am nearly six foot tall  but thought by this picture it would be lengthy  not at all! it is a beautiful sweater  might work better for a shorter stature.,2021-04-23T00:33:35Z
